"Stock","Age","Date","UCI.Total","Fate"
"Other",2.3,2024-08-02,38823.406880624,"Commercial Harvest"
"Other",2.3,2024-08-03,38827.9858802792,"Commercial Harvest"
"Other",2.3,2024-08-04,41049.6829085677,"Commercial Harvest"
"Other",2.3,2024-08-05,41233.2759522044,"Commercial Harvest"
"Other",2.3,2024-08-06,41226.6923282457,"Commercial Harvest"
"Other",2.3,2024-08-07,41228.7894245017,"Commercial Harvest"
"Other",2.3,2024-08-08,41318.4131276407,"Commercial Harvest"
"Other",2.3,2024-08-09,41332.7459481897,"Commercial Harvest"
"Other",2.3,2024-08-10,41302.2252693217,"Commercial Harvest"
"Other",2.3,2024-08-11,41277.6849773712,"Commercial Harvest"
"Other",2.3,2024-08-12,41302.0635004364,"Commercial Harvest"
"Other",2.3,2024-08-13,41293.4753656622,"Commercial Harvest"
"Other",2.3,2024-08-14,41288.5644010775,"Commercial Harvest"
"Other",2.3,2024-08-15,41301.8998870024,"Commercial Harvest"
"Other",2.3,2024-08-16,41301.8998870024,"Commercial Harvest"
"Other",2.3,2024-08-17,41301.8959147728,"Commercial Harvest"
"Other",2.3,2024-08-18,41301.8939286606,"Commercial Harvest"
"Other",2.3,2024-08-19,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-20,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-21,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-22,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-23,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-24,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-25,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-26,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-27,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-28,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-29,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-30,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-08-31,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-01,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-02,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-03,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-04,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-05,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-06,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-07,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-08,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-09,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-10,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-11,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-12,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-13,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-14,41301.8879703347,"Commercial Harvest"
"Other",2.3,2024-09-15,41301.8879703347,"Commercial Harvest"
"Other",2.4,2024-06-01,0,"Commercial Harvest"
"Other",2.4,2024-06-02,0,"Commercial Harvest"
"Other",2.4,2024-06-03,0,"Commercial Harvest"
"Other",2.4,2024-06-04,0,"Commercial Harvest"
"Other",2.4,2024-06-05,0,"Commercial Harvest"
"Other",2.4,2024-06-06,0,"Commercial Harvest"
"Other",2.4,2024-06-07,0,"Commercial Harvest"
"Other",2.4,2024-06-08,0,"Commercial Harvest"
"Other",2.4,2024-06-09,0,"Commercial Harvest"
"Other",2.4,2024-06-10,0,"Commercial Harvest"
"Other",2.4,2024-06-11,0,"Commercial Harvest"
"Other",2.4,2024-06-12,0,"Commercial Harvest"
"Other",2.4,2024-06-13,0,"Commercial Harvest"
"Other",2.4,2024-06-14,0,"Commercial Harvest"
"Other",2.4,2024-06-15,0,"Commercial Harvest"
"Other",2.4,2024-06-16,0,"Commercial Harvest"
"Other",2.4,2024-06-17,0,"Commercial Harvest"
"Other",2.4,2024-06-18,0,"Commercial Harvest"
"Other",2.4,2024-06-19,0,"Commercial Harvest"
"Other",2.4,2024-06-20,0,"Commercial Harvest"
"Other",2.4,2024-06-21,0,"Commercial Harvest"
"Other",2.4,2024-06-22,0,"Commercial Harvest"
"Other",2.4,2024-06-23,0,"Commercial Harvest"
"Other",2.4,2024-06-24,0,"Commercial Harvest"
"Other",2.4,2024-06-25,0,"Commercial Harvest"
"Other",2.4,2024-06-26,0,"Commercial Harvest"
"Other",2.4,2024-06-27,0,"Commercial Harvest"
"Other",2.4,2024-06-28,0,"Commercial Harvest"
"Other",2.4,2024-06-29,0,"Commercial Harvest"
"Other",2.4,2024-06-30,0,"Commercial Harvest"
"Other",2.4,2024-07-01,0,"Commercial Harvest"
"Other",2.4,2024-07-02,0,"Commercial Harvest"
"Other",2.4,2024-07-03,0,"Commercial Harvest"
"Other",2.4,2024-07-04,0,"Commercial Harvest"
"Other",2.4,2024-07-05,0,"Commercial Harvest"
"Other",2.4,2024-07-06,0,"Commercial Harvest"
"Other",2.4,2024-07-07,0,"Commercial Harvest"
"Other",2.4,2024-07-08,0,"Commercial Harvest"
"Other",2.4,2024-07-09,0,"Commercial Harvest"
"Other",2.4,2024-07-10,0,"Commercial Harvest"
"Other",2.4,2024-07-11,0,"Commercial Harvest"
"Other",2.4,2024-07-12,0,"Commercial Harvest"
"Other",2.4,2024-07-13,0,"Commercial Harvest"
"Other",2.4,2024-07-14,0,"Commercial Harvest"
"Other",2.4,2024-07-15,0,"Commercial Harvest"
"Other",2.4,2024-07-16,0,"Commercial Harvest"
"Other",2.4,2024-07-17,0,"Commercial Harvest"
"Other",2.4,2024-07-18,0,"Commercial Harvest"
"Other",2.4,2024-07-19,0,"Commercial Harvest"
"Other",2.4,2024-07-20,0,"Commercial Harvest"
"Other",2.4,2024-07-21,1110.78035535537,"Commercial Harvest"
"Other",2.4,2024-07-22,1252.32735535537,"Commercial Harvest"
"Other",2.4,2024-07-23,1417.16235535537,"Commercial Harvest"
"Other",2.4,2024-07-24,1487.30635535537,"Commercial Harvest"
"Other",2.4,2024-07-25,1572.56186786788,"Commercial Harvest"
"Other",2.4,2024-07-26,1579.48986786788,"Commercial Harvest"
"Other",2.4,2024-07-27,1607.39086786788,"Commercial Harvest"
"Other",2.4,2024-07-28,1618.45686786788,"Commercial Harvest"
"Other",2.4,2024-07-29,1624.36286786788,"Commercial Harvest"
"Other",2.4,2024-07-30,1630.95686786788,"Commercial Harvest"
"Other",2.4,2024-07-31,1632.60086786788,"Commercial Harvest"
"Other",2.4,2024-08-01,1641.15793793795,"Commercial Harvest"
"Other",2.4,2024-08-02,1641.15793793795,"Commercial Harvest"
"Other",2.4,2024-08-03,1641.15793793795,"Commercial Harvest"
"Other",2.4,2024-08-04,1640.841,"Commercial Harvest"
"Other",2.4,2024-08-05,1642.678,"Commercial Harvest"
"Other",2.4,2024-08-06,1642.678,"Commercial Harvest"
"Other",2.4,2024-08-07,1642.678,"Commercial Harvest"
"Other",2.4,2024-08-08,1643.369,"Commercial Harvest"
"Other",2.4,2024-08-09,1643.369,"Commercial Harvest"
"Other",2.4,2024-08-10,1643.369,"Commercial Harvest"
"Other",2.4,2024-08-11,1643.369,"Commercial Harvest"
"Other",2.4,2024-08-12,1643.836,"Commercial Harvest"
"Other",2.4,2024-08-13,1643.836,"Commercial Harvest"
"Other",2.4,2024-08-14,1643.836,"Commercial Harvest"
"Other",2.4,2024-08-15,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-16,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-17,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-18,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-19,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-20,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-21,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-22,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-23,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-24,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-25,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-26,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-27,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-28,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-29,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-30,1644.263,"Commercial Harvest"
"Other",2.4,2024-08-31,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-01,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-02,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-03,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-04,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-05,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-06,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-07,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-08,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-09,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-10,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-11,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-12,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-13,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-14,1644.263,"Commercial Harvest"
"Other",2.4,2024-09-15,1644.263,"Commercial Harvest"
"Other",3.2,2024-06-01,0,"Commercial Harvest"
"Other",3.2,2024-06-02,0,"Commercial Harvest"
"Other",3.2,2024-06-03,0,"Commercial Harvest"
"Other",3.2,2024-06-04,0,"Commercial Harvest"
"Other",3.2,2024-06-05,0,"Commercial Harvest"
"Other",3.2,2024-06-06,0,"Commercial Harvest"
"Other",3.2,2024-06-07,0,"Commercial Harvest"
"Other",3.2,2024-06-08,0,"Commercial Harvest"
"Other",3.2,2024-06-09,0,"Commercial Harvest"
"Other",3.2,2024-06-10,0,"Commercial Harvest"
"Other",3.2,2024-06-11,0,"Commercial Harvest"
"Other",3.2,2024-06-12,0,"Commercial Harvest"
"Other",3.2,2024-06-13,0,"Commercial Harvest"
"Other",3.2,2024-06-14,0,"Commercial Harvest"
"Other",3.2,2024-06-15,0,"Commercial Harvest"
"Other",3.2,2024-06-16,0,"Commercial Harvest"
"Other",3.2,2024-06-17,0,"Commercial Harvest"
"Other",3.2,2024-06-18,0,"Commercial Harvest"
"Other",3.2,2024-06-19,0,"Commercial Harvest"
"Other",3.2,2024-06-20,0,"Commercial Harvest"
"Other",3.2,2024-06-21,0,"Commercial Harvest"
"Other",3.2,2024-06-22,0,"Commercial Harvest"
"Other",3.2,2024-06-23,0,"Commercial Harvest"
"Other",3.2,2024-06-24,0,"Commercial Harvest"
"Other",3.2,2024-06-25,0,"Commercial Harvest"
"Other",3.2,2024-06-26,0,"Commercial Harvest"
"Other",3.2,2024-06-27,0,"Commercial Harvest"
"Other",3.2,2024-06-28,0,"Commercial Harvest"
"Other",3.2,2024-06-29,0,"Commercial Harvest"
"Other",3.2,2024-06-30,0,"Commercial Harvest"
"Other",3.2,2024-07-01,0,"Commercial Harvest"
"Other",3.2,2024-07-02,0,"Commercial Harvest"
"Other",3.2,2024-07-03,0,"Commercial Harvest"
"Other",3.2,2024-07-04,0,"Commercial Harvest"
"Other",3.2,2024-07-05,0,"Commercial Harvest"
"Other",3.2,2024-07-06,0,"Commercial Harvest"
"Other",3.2,2024-07-07,0,"Commercial Harvest"
"Other",3.2,2024-07-08,0,"Commercial Harvest"
"Other",3.2,2024-07-09,0,"Commercial Harvest"
"Other",3.2,2024-07-10,0,"Commercial Harvest"
"Other",3.2,2024-07-11,0,"Commercial Harvest"
"Other",3.2,2024-07-12,0,"Commercial Harvest"
"Other",3.2,2024-07-13,0,"Commercial Harvest"
"Other",3.2,2024-07-14,0,"Commercial Harvest"
"Other",3.2,2024-07-15,0,"Commercial Harvest"
"Other",3.2,2024-07-16,0,"Commercial Harvest"
"Other",3.2,2024-07-17,0,"Commercial Harvest"
"Other",3.2,2024-07-18,0,"Commercial Harvest"
"Other",3.2,2024-07-19,0,"Commercial Harvest"
"Other",3.2,2024-07-20,0,"Commercial Harvest"
"Other",3.2,2024-07-21,0,"Commercial Harvest"
"Other",3.2,2024-07-22,0,"Commercial Harvest"
"Other",3.2,2024-07-23,0,"Commercial Harvest"
"Other",3.2,2024-07-24,0,"Commercial Harvest"
"Other",3.2,2024-07-25,0,"Commercial Harvest"
"Other",3.2,2024-07-26,0,"Commercial Harvest"
"Other",3.2,2024-07-27,0,"Commercial Harvest"
"Other",3.2,2024-07-28,0,"Commercial Harvest"
"Other",3.2,2024-07-29,0,"Commercial Harvest"
"Other",3.2,2024-07-30,0,"Commercial Harvest"
"Other",3.2,2024-07-31,0,"Commercial Harvest"
"Other",3.2,2024-08-01,0,"Commercial Harvest"
"Other",3.2,2024-08-02,0,"Commercial Harvest"
"Other",3.2,2024-08-03,0,"Commercial Harvest"
"Other",3.2,2024-08-04,0,"Commercial Harvest"
"Other",3.2,2024-08-05,0,"Commercial Harvest"
"Other",3.2,2024-08-06,0,"Commercial Harvest"
"Other",3.2,2024-08-07,0,"Commercial Harvest"
"Other",3.2,2024-08-08,0,"Commercial Harvest"
"Other",3.2,2024-08-09,0,"Commercial Harvest"
"Other",3.2,2024-08-10,0,"Commercial Harvest"
"Other",3.2,2024-08-11,0,"Commercial Harvest"
"Other",3.2,2024-08-12,0,"Commercial Harvest"
"Other",3.2,2024-08-13,0,"Commercial Harvest"
"Other",3.2,2024-08-14,0,"Commercial Harvest"
"Other",3.2,2024-08-15,0,"Commercial Harvest"
"Other",3.2,2024-08-16,0,"Commercial Harvest"
"Other",3.2,2024-08-17,0,"Commercial Harvest"
"Other",3.2,2024-08-18,0,"Commercial Harvest"
"Other",3.2,2024-08-19,0,"Commercial Harvest"
"Other",3.2,2024-08-20,0,"Commercial Harvest"
"Other",3.2,2024-08-21,0,"Commercial Harvest"
"Other",3.2,2024-08-22,0,"Commercial Harvest"
"Other",3.2,2024-08-23,0,"Commercial Harvest"
"Other",3.2,2024-08-24,0,"Commercial Harvest"
"Other",3.2,2024-08-25,0,"Commercial Harvest"
"Other",3.2,2024-08-26,0,"Commercial Harvest"
"Other",3.2,2024-08-27,0,"Commercial Harvest"
"Other",3.2,2024-08-28,0,"Commercial Harvest"
"Other",3.2,2024-08-29,0,"Commercial Harvest"
"Other",3.2,2024-08-30,0,"Commercial Harvest"
"Other",3.2,2024-08-31,0,"Commercial Harvest"
"Other",3.2,2024-09-01,0,"Commercial Harvest"
"Other",3.2,2024-09-02,0,"Commercial Harvest"
"Other",3.2,2024-09-03,0,"Commercial Harvest"
"Other",3.2,2024-09-04,0,"Commercial Harvest"
"Other",3.2,2024-09-05,0,"Commercial Harvest"
"Other",3.2,2024-09-06,0,"Commercial Harvest"
"Other",3.2,2024-09-07,0,"Commercial Harvest"
"Other",3.2,2024-09-08,0,"Commercial Harvest"
"Other",3.2,2024-09-09,0,"Commercial Harvest"
"Other",3.2,2024-09-10,0,"Commercial Harvest"
"Other",3.2,2024-09-11,0,"Commercial Harvest"
"Other",3.2,2024-09-12,0,"Commercial Harvest"
"Other",3.2,2024-09-13,0,"Commercial Harvest"
"Other",3.2,2024-09-14,0,"Commercial Harvest"
"Other",3.2,2024-09-15,0,"Commercial Harvest"
"Susitna",1.2,2024-06-01,0,"Commercial Harvest"
"Susitna",1.2,2024-06-02,0,"Commercial Harvest"
"Susitna",1.2,2024-06-03,0,"Commercial Harvest"
"Susitna",1.2,2024-06-04,0,"Commercial Harvest"
"Susitna",1.2,2024-06-05,0,"Commercial Harvest"
"Susitna",1.2,2024-06-06,0,"Commercial Harvest"
"Susitna",1.2,2024-06-07,0,"Commercial Harvest"
"Susitna",1.2,2024-06-08,0,"Commercial Harvest"
"Susitna",1.2,2024-06-09,0,"Commercial Harvest"
"Susitna",1.2,2024-06-10,0,"Commercial Harvest"
"Susitna",1.2,2024-06-11,0,"Commercial Harvest"
"Susitna",1.2,2024-06-12,0,"Commercial Harvest"
"Susitna",1.2,2024-06-13,0,"Commercial Harvest"
"Susitna",1.2,2024-06-14,0,"Commercial Harvest"
"Susitna",1.2,2024-06-15,0,"Commercial Harvest"
"Susitna",1.2,2024-06-16,0,"Commercial Harvest"
"Susitna",1.2,2024-06-17,0,"Commercial Harvest"
"Susitna",1.2,2024-06-18,0,"Commercial Harvest"
"Susitna",1.2,2024-06-19,0,"Commercial Harvest"
"Susitna",1.2,2024-06-20,0,"Commercial Harvest"
"Susitna",1.2,2024-06-21,0,"Commercial Harvest"
"Susitna",1.2,2024-06-22,0,"Commercial Harvest"
"Susitna",1.2,2024-06-23,0,"Commercial Harvest"
"Susitna",1.2,2024-06-24,0,"Commercial Harvest"
"Susitna",1.2,2024-06-25,0,"Commercial Harvest"
"Susitna",1.2,2024-06-26,0,"Commercial Harvest"
"Susitna",1.2,2024-06-27,0,"Commercial Harvest"
"Susitna",1.2,2024-06-28,0,"Commercial Harvest"
"Susitna",1.2,2024-06-29,0,"Commercial Harvest"
"Susitna",1.2,2024-06-30,0,"Commercial Harvest"
"Susitna",1.2,2024-07-01,0,"Commercial Harvest"
"Susitna",1.2,2024-07-02,0,"Commercial Harvest"
"Susitna",1.2,2024-07-03,0,"Commercial Harvest"
"Susitna",1.2,2024-07-04,0,"Commercial Harvest"
"Susitna",1.2,2024-07-05,0,"Commercial Harvest"
"Susitna",1.2,2024-07-06,0,"Commercial Harvest"
"Susitna",1.2,2024-07-07,69.6193802170667,"Commercial Harvest"
"Susitna",1.2,2024-07-08,205.728371181541,"Commercial Harvest"
"Susitna",1.2,2024-07-09,253.658756886623,"Commercial Harvest"
"Susitna",1.2,2024-07-10,308.879487351727,"Commercial Harvest"
"Susitna",1.2,2024-07-11,520.105595676766,"Commercial Harvest"
"Susitna",1.2,2024-07-12,618.211086636199,"Commercial Harvest"
"Susitna",1.2,2024-07-13,738.522709320735,"Commercial Harvest"
"Susitna",1.2,2024-07-14,1280.98647088488,"Commercial Harvest"
"Susitna",1.2,2024-07-15,2355.37825204223,"Commercial Harvest"
"Susitna",1.2,2024-07-16,3367.72752403106,"Commercial Harvest"
"Susitna",1.2,2024-07-17,3757.97577040745,"Commercial Harvest"
"Susitna",1.2,2024-07-18,6438.0077596655,"Commercial Harvest"
"Susitna",1.2,2024-07-19,7264.1324700672,"Commercial Harvest"
"Susitna",1.2,2024-07-20,8459.67098096369,"Commercial Harvest"
"Susitna",1.2,2024-07-21,9035.99566428819,"Commercial Harvest"
"Susitna",1.2,2024-07-22,11024.9663926375,"Commercial Harvest"
"Susitna",1.2,2024-07-23,12625.4289731872,"Commercial Harvest"
"Susitna",1.2,2024-07-24,13370.4219919783,"Commercial Harvest"
"Susitna",1.2,2024-07-25,15362.0458501803,"Commercial Harvest"
"Susitna",1.2,2024-07-26,15767.7450160118,"Commercial Harvest"
"Susitna",1.2,2024-07-27,16348.4710930386,"Commercial Harvest"
"Susitna",1.2,2024-07-28,16147.624472622,"Commercial Harvest"
"Susitna",1.2,2024-07-29,16789.1692765942,"Commercial Harvest"
"Susitna",1.2,2024-07-30,16928.0594050398,"Commercial Harvest"
"Susitna",1.2,2024-07-31,17002.7206872997,"Commercial Harvest"
"Susitna",1.2,2024-08-01,17596.5294712048,"Commercial Harvest"
"Susitna",1.2,2024-08-02,17748.0621452003,"Commercial Harvest"
"Susitna",1.2,2024-08-03,17885.5991328728,"Commercial Harvest"
"Susitna",1.2,2024-08-04,17817.7427652258,"Commercial Harvest"
"Susitna",1.2,2024-08-05,18313.5627698581,"Commercial Harvest"
"Susitna",1.2,2024-08-06,18382.9129397793,"Commercial Harvest"
"Susitna",1.2,2024-08-07,18438.3979914699,"Commercial Harvest"
"Susitna",1.2,2024-08-08,18757.7856051102,"Commercial Harvest"
"Susitna",1.2,2024-08-09,18808.939811347,"Commercial Harvest"
"Susitna",1.2,2024-08-10,18915.190876818,"Commercial Harvest"
"Susitna",1.2,2024-08-11,19000.5565437887,"Commercial Harvest"
"Susitna",1.2,2024-08-12,19080.0567309659,"Commercial Harvest"
"Susitna",1.2,2024-08-13,19109.8106206194,"Commercial Harvest"
"Susitna",1.2,2024-08-14,19125.901028685,"Commercial Harvest"
"Susitna",1.2,2024-08-15,19141.2343836782,"Commercial Harvest"
"Susitna",1.2,2024-08-16,19141.2343836782,"Commercial Harvest"
"Susitna",1.2,2024-08-17,19141.2170311976,"Commercial Harvest"
"Susitna",1.2,2024-08-18,19141.2083549806,"Commercial Harvest"
"Susitna",1.2,2024-08-19,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-20,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-21,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-22,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-23,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-24,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-25,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-26,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-27,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-28,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-29,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-30,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-08-31,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-01,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-02,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-03,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-04,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-05,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-06,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-07,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-08,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-09,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-10,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-11,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-12,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-13,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-14,19141.182326423,"Commercial Harvest"
"Susitna",1.2,2024-09-15,19141.182326423,"Commercial Harvest"
"Susitna",1.3,2024-06-01,0,"Commercial Harvest"
"Susitna",1.3,2024-06-02,0,"Commercial Harvest"
"Susitna",1.3,2024-06-03,0,"Commercial Harvest"
"Susitna",1.3,2024-06-04,0,"Commercial Harvest"
"Susitna",1.3,2024-06-05,0,"Commercial Harvest"
"Susitna",1.3,2024-06-06,0,"Commercial Harvest"
"Susitna",1.3,2024-06-07,0,"Commercial Harvest"
"Susitna",1.3,2024-06-08,0,"Commercial Harvest"
"Susitna",1.3,2024-06-09,0,"Commercial Harvest"
"Susitna",1.3,2024-06-10,0,"Commercial Harvest"
"Susitna",1.3,2024-06-11,0,"Commercial Harvest"
"Susitna",1.3,2024-06-12,0,"Commercial Harvest"
"Susitna",1.3,2024-06-13,0,"Commercial Harvest"
"Susitna",1.3,2024-06-14,0,"Commercial Harvest"
"Susitna",1.3,2024-06-15,0,"Commercial Harvest"
"Susitna",1.3,2024-06-16,0,"Commercial Harvest"
"Susitna",1.3,2024-06-17,0,"Commercial Harvest"
"Susitna",1.3,2024-06-18,0,"Commercial Harvest"
"Susitna",1.3,2024-06-19,0,"Commercial Harvest"
"Susitna",1.3,2024-06-20,0,"Commercial Harvest"
"Susitna",1.3,2024-06-21,0,"Commercial Harvest"
"Susitna",1.3,2024-06-22,0,"Commercial Harvest"
"Susitna",1.3,2024-06-23,0,"Commercial Harvest"
"Susitna",1.3,2024-06-24,0,"Commercial Harvest"
"Susitna",1.3,2024-06-25,0,"Commercial Harvest"
"Susitna",1.3,2024-06-26,0,"Commercial Harvest"
"Susitna",1.3,2024-06-27,0,"Commercial Harvest"
"Susitna",1.3,2024-06-28,0,"Commercial Harvest"
"Susitna",1.3,2024-06-29,0,"Commercial Harvest"
"Susitna",1.3,2024-06-30,0,"Commercial Harvest"
"Susitna",1.3,2024-07-01,0,"Commercial Harvest"
"Susitna",1.3,2024-07-02,0,"Commercial Harvest"
"Susitna",1.3,2024-07-03,0,"Commercial Harvest"
"Susitna",1.3,2024-07-04,0,"Commercial Harvest"
"Susitna",1.3,2024-07-05,0,"Commercial Harvest"
"Susitna",1.3,2024-07-06,0,"Commercial Harvest"
"Susitna",1.3,2024-07-07,116.425189510174,"Commercial Harvest"
"Susitna",1.3,2024-07-08,275.824439621574,"Commercial Harvest"
"Susitna",1.3,2024-07-09,338.038015803433,"Commercial Harvest"
"Susitna",1.3,2024-07-10,406.756498649164,"Commercial Harvest"
"Susitna",1.3,2024-07-11,690.494123536677,"Commercial Harvest"
"Susitna",1.3,2024-07-12,818.006443139211,"Commercial Harvest"
"Susitna",1.3,2024-07-13,968.438407989418,"Commercial Harvest"
"Susitna",1.3,2024-07-14,1325.22175727188,"Commercial Harvest"
"Susitna",1.3,2024-07-15,3345.74859798434,"Commercial Harvest"
"Susitna",1.3,2024-07-16,6363.04376402924,"Commercial Harvest"
"Susitna",1.3,2024-07-17,7490.9257971314,"Commercial Harvest"
"Susitna",1.3,2024-07-18,10752.5635144098,"Commercial Harvest"
"Susitna",1.3,2024-07-19,12390.2960604938,"Commercial Harvest"
"Susitna",1.3,2024-07-20,14921.9100247038,"Commercial Harvest"
"Susitna",1.3,2024-07-21,20175.146391119,"Commercial Harvest"
"Susitna",1.3,2024-07-22,25044.404394949,"Commercial Harvest"
"Susitna",1.3,2024-07-23,30256.3597258165,"Commercial Harvest"
"Susitna",1.3,2024-07-24,32555.8818068446,"Commercial Harvest"
"Susitna",1.3,2024-07-25,34705.1372886376,"Commercial Harvest"
"Susitna",1.3,2024-07-26,35631.4646713912,"Commercial Harvest"
"Susitna",1.3,2024-07-27,37220.7313849596,"Commercial Harvest"
"Susitna",1.3,2024-07-28,39987.998939103,"Commercial Harvest"
"Susitna",1.3,2024-07-29,40832.591456591,"Commercial Harvest"
"Susitna",1.3,2024-07-30,41284.8051757147,"Commercial Harvest"
"Susitna",1.3,2024-07-31,41481.5186058292,"Commercial Harvest"
"Susitna",1.3,2024-08-01,42110.1287256352,"Commercial Harvest"
"Susitna",1.3,2024-08-02,42511.0640753833,"Commercial Harvest"
"Susitna",1.3,2024-08-03,42892.8316404368,"Commercial Harvest"
"Susitna",1.3,2024-08-04,43806.7716953339,"Commercial Harvest"
"Susitna",1.3,2024-08-05,44352.0805705808,"Commercial Harvest"
"Susitna",1.3,2024-08-06,44550.307183283,"Commercial Harvest"
"Susitna",1.3,2024-08-07,44672.1122632365,"Commercial Harvest"
"Susitna",1.3,2024-08-08,44972.9899691904,"Commercial Harvest"
"Susitna",1.3,2024-08-09,45120.4897628084,"Commercial Harvest"
"Susitna",1.3,2024-08-10,45423.9647465371,"Commercial Harvest"
"Susitna",1.3,2024-08-11,45668.2094470513,"Commercial Harvest"
"Susitna",1.3,2024-08-12,45887.9074474723,"Commercial Harvest"
"Susitna",1.3,2024-08-13,45973.3409919023,"Commercial Harvest"
"Susitna",1.3,2024-08-14,46020.8624554459,"Commercial Harvest"
"Susitna",1.3,2024-08-15,46064.3230070544,"Commercial Harvest"
"Susitna",1.3,2024-08-16,46064.3230070544,"Commercial Harvest"
"Susitna",1.3,2024-08-17,46064.3171313475,"Commercial Harvest"
"Susitna",1.3,2024-08-18,46064.3141934952,"Commercial Harvest"
